gender,loan_type,loan_purpose,credit_worthiness,loan_amount,term,property_value,occupancy_type,secured_by,total_units,income,credit_type,credit_score,co-applicant_credit_type,age,ltv,region,status,dtir1
Male,type2,p1,l1,136500,360.0,138000.0,pr,home,1U,2820.0,CRIF,800,CIB,<25,98.91304348,North,0,45.0
Joint,type1,p1,l1,576500,360.0,608000.0,pr,home,1U,12720.0,CIB,620,EXP,25-34,94.81907895,North,0,20.0
Female,type1,p1,l1,116500,360.0,148000.0,sr,home,1U,6120.0,EXP,761,CIB,45-54,78.71621622,North,0,41.0
Sex Not Available,type3,p3,l1,146500,360.0,208000.0,pr,home,1U,3720.0,EXP,788,EXP,45-54,70.43269231,south,0,48.0
Joint,type1,p3,l1,396500,360.0,668000.0,pr,home,1U,5460.0,CRIF,771,EXP,65-74,59.35628743,North,0,42.0
Joint,type1,p1,l1,436500,360.0,458000.0,pr,home,1U,5940.0,CRIF,558,EXP,25-34,95.30567686,North,0,35.0
Female,type1,p1,l1,206500,360.0,218000.0,pr,home,1U,3600.0,CIB,812,EXP,25-34,94.72477064,North,0,38.0
Male,type3,p3,l1,636500,360.0,688000.0,pr,home,1U,10740.0,EXP,572,CIB,55-64,92.51453488,south,0,42.0
Joint,type1,p3,l1,466500,360.0,588000.0,pr,home,1U,6120.0,EXP,647,EXP,35-44,79.33673469,central,0,38.0
Female,type1,p4,l1,456500,360.0,628000.0,pr,home,1U,6480.0,CRIF,837,CIB,35-44,72.6910828,south,0,32.0
Joint,type3,p4,l1,676500,360.0,798000.0,pr,home,1U,5760.0,CRIF,576,EXP,25-34,84.77443609,south,0,39.0
Joint,type1,p4,l1,626500,360.0,718000.0,pr,home,1U,8220.0,CIB,870,EXP,25-34,87.25626741,North,0,46.0
Sex Not Available,type2,p4,l1,216500,360.0,258000.0,pr,home,1U,5760.0,CRIF,624,CIB,25-34,83.91472868,south,0,39.0
Sex Not Available,type1,p1,l1,506500,360.0,628000.0,pr,home,1U,6000.0,EXP,737,CIB,35-44,80.65286624,south,0,40.0
Joint,type1,p1,l1,486500,360.0,708000.0,pr,home,1U,12780.0,CIB,665,EXP,55-64,68.71468927,North,0,31.0
Female,type1,p4,l1,136500,360.0,208000.0,ir,home,1U,1920.0,CIB,888,CIB,>74,65.625,south,0,43.0
Joint,type2,p1,l1,386500,360.0,388000.0,pr,home,1U,5640.0,EXP,865,EXP,65-74,99.61340206,south,0,53.0
Sex Not Available,type1,p4,l1,476500,360.0,638000.0,pr,home,1U,7860.0,CIB,565,CIB,35-44,74.68652038,south,0,36.0
Male,type1,p3,l1,516500,360.0,688000.0,pr,home,1U,6480.0,CIB,644,CIB,35-44,75.07267442,North,0,46.0
Sex Not Available,type1,p1,l1,386500,360.0,418000.0,pr,home,1U,5880.0,CRIF,606,EXP,45-54,92.46411483,south,0,39.0
Joint,type1,p4,l1,456500,360.0,638000.0,pr,home,1U,6360.0,CIB,757,EXP,65-74,71.55172414,central,0,45.0
Sex Not Available,type1,p3,l1,336500,360.0,448000.0,pr,home,1U,2880.0,CRIF,613,CIB,55-64,75.11160714,south,0,48.0
Sex Not Available,type1,p4,l1,386500,360.0,528000.0,pr,home,1U,6660.0,CIB,619,CIB,55-64,73.20075758,south,0,31.0
Sex Not Available,type2,p1,l1,726500,360.0,738000.0,pr,home,1U,11220.0,EXP,878,EXP,35-44,98.44173442,south,0,49.0
Sex Not Available,type2,p4,l1,296500,360.0,318000.0,pr,home,1U,5760.0,EXP,510,CIB,25-34,93.23899371,south,0,39.0
Male,type1,p4,l1,606500,360.0,728000.0,pr,home,1U,9420.0,CRIF,626,EXP,25-34,83.31043956,south,0,39.0
Female,type1,p3,l1,346500,360.0,568000.0,pr,home,1U,4500.0,EXP,880,CIB,45-54,61.00352113,central,0,42.0
Joint,type1,p3,l1,356500,360.0,448000.0,pr,home,1U,5820.0,CRIF,618,EXP,45-54,79.57589286,North,0,40.0
Sex Not Available,type3,p4,l1,236500,360.0,288000.0,pr,home,1U,5760.0,EXP,627,EXP,45-54,82.11805556,south,0,39.0
Female,type1,p3,l1,406500,360.0,678000.0,pr,home,1U,3780.0,CIB,737,CIB,25-34,59.95575221,North,0,43.0
Sex Not Available,type1,p3,l1,206500,360.0,308000.0,pr,home,1U,3420.0,EXP,658,CIB,>74,67.04545455,south,0,37.0
Female,type1,p1,l1,246500,360.0,308000.0,sr,home,1U,4020.0,CIB,640,CIB,>74,80.03246753,North,0,35.0
Joint,type1,p1,l1,106500,360.0,158000.0,sr,home,1U,4920.0,EXP,518,EXP,65-74,67.40506329,North,0,36.0
Joint,type3,p3,l1,316500,360.0,328000.0,pr,home,1U,4440.0,CRIF,716,EXP,65-74,96.49390244,North,0,45.0
Sex Not Available,type3,p3,l1,196500,360.0,218000.0,pr,home,1U,3960.0,CRIF,632,EXP,>74,90.13761468,south,0,46.0
Male,type1,p1,l1,186500,360.0,188000.0,pr,home,1U,3360.0,CIB,880,CIB,25-34,99.20212766,North,0,40.0
Joint,type1,p3,l1,106500,360.0,238000.0,pr,home,1U,2400.0,CRIF,592,EXP,>74,44.74789916,south,0,44.0
Male,type1,p3,l1,656500,360.0,958000.0,pr,home,1U,13920.0,CIB,671,CIB,45-54,68.52818372,North,0,45.0
Female,type3,p3,l1,116500,360.0,138000.0,pr,home,1U,2160.0,CRIF,805,CIB,65-74,84.42028986,south,0,37.0
Male,type1,p3,l1,336500,360.0,488000.0,pr,home,1U,3300.0,CRIF,672,CIB,65-74,68.95491803,North,0,48.0
Male,type2,p4,l1,356500,360.0,378000.0,pr,home,1U,5760.0,CIB,650,EXP,25-34,94.31216931,North,0,39.0
Male,type1,p4,l1,316500,360.0,398000.0,pr,home,1U,5460.0,EXP,722,CIB,35-44,79.52261307,North,0,45.0
Joint,type3,p3,l1,326500,360.0,348000.0,pr,home,1U,5160.0,CIB,627,EXP,35-44,93.82183908,North,0,38.0
Joint,type1,p3,l1,286500,360.0,398000.0,pr,home,1U,3120.0,EXP,528,EXP,>74,71.98492462,south,0,44.0
Joint,type1,p4,l1,446500,360.0,988000.0,pr,home,1U,6840.0,EXP,859,EXP,65-74,45.19230769,North,0,49.0
Male,type1,p4,l1,406500,360.0,498000.0,pr,home,1U,10560.0,CIB,839,CIB,35-44,81.62650602,North,0,32.0
Female,type1,p3,l1,356500,360.0,518000.0,pr,home,1U,3600.0,EXP,671,CIB,45-54,68.82239382,south,0,48.0
Female,type1,p3,l1,126500,360.0,208000.0,pr,home,1U,1680.0,CIB,800,CIB,65-74,60.81730769,North,0,43.0
Male,type1,p3,l1,346500,360.0,438000.0,pr,home,1U,4500.0,CIB,602,CIB,55-64,79.10958904,North,0,49.0
Male,type1,p3,l1,426500,360.0,728000.0,pr,home,1U,4500.0,EXP,840,EXP,55-64,58.58516484,North,0,49.0
Joint,type1,p4,l1,626500,360.0,858000.0,pr,home,1U,11580.0,EXP,740,EXP,55-64,73.01864802,south,0,32.0
Female,type1,p1,l1,306500,360.0,318000.0,pr,home,1U,3300.0,CRIF,772,CIB,25-34,96.3836478,North,0,44.0
Joint,type3,p1,l1,146500,360.0,148000.0,pr,home,1U,4080.0,EXP,761,EXP,25-34,98.98648649,North,0,35.0
Joint,type1,p4,l1,426500,360.0,478000.0,pr,home,1U,5760.0,EXP,669,EXP,25-34,89.22594142,south,0,49.0
Joint,type1,p4,l1,396500,360.0,748000.0,pr,home,1U,5760.0,CIB,740,EXP,35-44,53.00802139,south,0,31.0
Joint,type2,p3,l1,646500,360.0,758000.0,pr,home,1U,10920.0,CIB,529,EXP,45-54,85.29023747,North,0,47.0
Male,type1,p1,l2,376500,360.0,468000.0,pr,home,1U,4800.0,EXP,841,CIB,25-34,80.44871795,south,0,36.0
Sex Not Available,type1,p4,l1,286500,360.0,318000.0,pr,home,1U,9180.0,CRIF,670,CIB,45-54,90.09433962,south,0,20.0
Male,type1,p3,l1,156500,360.0,268000.0,pr,home,1U,2400.0,CRIF,520,CIB,>74,58.39552239,North,0,36.0
Female,type1,p3,l1,116500,360.0,158000.0,pr,home,1U,1440.0,CRIF,851,CIB,65-74,73.73417722,North,0,49.0
Sex Not Available,type1,p4,l1,616500,360.0,718000.0,pr,home,1U,8340.0,CRIF,896,CIB,25-34,85.86350975,south,0,49.0
Female,type1,p1,l1,196500,360.0,248000.0,sr,home,1U,4020.0,CRIF,712,CIB,65-74,79.23387097,North,0,42.0
Joint,type2,p3,l1,356500,360.0,488000.0,pr,home,1U,4320.0,CIB,793,EXP,55-64,73.05327869,south,0,42.0
Sex Not Available,type3,p3,l1,146500,360.0,198000.0,pr,home,1U,2940.0,EXP,808,CIB,55-64,73.98989899,south,0,34.0
Male,type1,p4,l1,186500,360.0,248000.0,pr,home,1U,2220.0,EXP,860,CIB,55-64,75.2016129,North-East,0,44.0
Sex Not Available,type1,p3,l1,476500,360.0,998000.0,pr,home,1U,5700.0,CIB,643,EXP,65-74,47.74549098,south,0,42.0
Joint,type1,p3,l1,576500,360.0,738000.0,pr,home,1U,8160.0,CIB,567,EXP,45-54,78.11653117,North,0,35.0
Female,type1,p4,l1,626500,360.0,1048000.0,pr,home,1U,8460.0,EXP,558,CIB,35-44,59.78053435,North,0,35.0
Female,type1,p1,l1,146500,360.0,188000.0,ir,home,1U,6780.0,CIB,614,EXP,55-64,77.92553191,North,0,39.0
Female,type2,p1,l1,176500,360.0,208000.0,pr,home,1U,2280.0,CIB,579,CIB,45-54,84.85576923,North,0,44.0
Joint,type1,p4,l1,456500,360.0,528000.0,pr,home,1U,8040.0,EXP,581,EXP,35-44,86.45833333,North,0,32.0
Female,type1,p3,l1,476500,360.0,678000.0,pr,home,1U,7920.0,CRIF,884,CIB,45-54,70.28023599,North,0,35.0
Female,type1,p4,l1,406500,360.0,578000.0,pr,home,1U,4260.0,CIB,860,CIB,65-74,70.32871972,central,0,44.0
Joint,type3,p3,l1,406500,360.0,458000.0,pr,home,1U,4920.0,CRIF,503,EXP,55-64,88.75545852,North,0,58.0
Joint,type1,p3,l1,316500,360.0,458000.0,ir,home,1U,12540.0,CIB,629,EXP,45-54,69.10480349,North,0,30.0
Female,type2,p1,l1,266500,360.0,288000.0,pr,home,1U,5100.0,EXP,780,CIB,45-54,92.53472222,North,0,36.0
Sex Not Available,type1,p1,l1,516500,360.0,548000.0,pr,home,1U,11100.0,CRIF,660,EXP,45-54,94.25182482,south,0,32.0
Male,type3,p4,l1,296500,360.0,348000.0,pr,home,1U,5760.0,EXP,796,CIB,>74,85.20114943,central,0,39.0
Female,type1,p4,l1,566500,360.0,608000.0,pr,home,1U,5580.0,CIB,783,CIB,>74,93.17434211,North,0,46.0
Male,type1,p3,l1,406500,360.0,958000.0,pr,home,1U,5580.0,EXP,846,CIB,65-74,42.43215031,North,0,40.0
Male,type1,p4,l1,446500,360.0,478000.0,pr,home,1U,7260.0,EXP,796,CIB,35-44,93.41004184,south,0,40.0
Male,type1,p3,l1,86500,360.0,118000.0,pr,home,1U,1140.0,CIB,627,CIB,45-54,73.30508475,south,0,39.0
Female,type1,p1,l1,106500,360.0,118000.0,pr,home,1U,4920.0,EXP,837,CIB,55-64,90.25423729,North,0,47.0
Female,type2,p4,l1,366500,360.0,478000.0,pr,home,1U,5760.0,CRIF,795,CIB,55-64,76.67364017,central,0,39.0
Joint,type1,p1,l1,426500,360.0,448000.0,pr,home,1U,8160.0,CIB,822,EXP,25-34,95.20089286,North,0,37.0
Joint,type1,p1,l1,626500,360.0,788000.0,pr,home,1U,7560.0,CIB,670,EXP,25-34,79.50507614,North,0,52.0
Male,type1,p4,l1,616500,360.0,928000.0,pr,home,1U,11760.0,EXP,535,CIB,35-44,66.43318966,south,0,21.0
Joint,type1,p1,l1,706500,360.0,888000.0,pr,home,1U,7860.0,EXP,611,EXP,25-34,79.56081081,North,0,44.0
Male,type3,p1,l1,536500,360.0,518000.0,pr,home,1U,7860.0,CIB,697,CIB,55-64,103.5714286,North,0,32.0
Male,type1,p1,l1,376500,360.0,388000.0,pr,home,1U,7860.0,CRIF,664,CIB,25-34,97.03608247,south,0,25.0
Female,type1,p1,l1,216500,360.0,238000.0,pr,home,1U,4380.0,CIB,888,CIB,55-64,90.96638655,North,0,49.0
Female,type1,p4,l1,256500,360.0,318000.0,pr,home,1U,3120.0,CIB,800,CIB,25-34,80.66037736,North,0,42.0
Male,type1,p1,l1,366500,360.0,388000.0,pr,home,1U,6300.0,EXP,867,CIB,35-44,94.45876289,North,0,45.0
Male,type1,p1,l1,476500,360.0,538000.0,pr,home,1U,9000.0,CIB,726,CIB,<25,88.56877323,south,0,32.0
Male,type1,p4,l1,586500,360.0,808000.0,pr,home,1U,5820.0,EXP,684,CIB,25-34,72.58663366,south,0,47.0
Female,type1,p1,l1,166500,360.0,258000.0,pr,home,1U,3900.0,EXP,812,CIB,55-64,64.53488372,North,0,26.0
Sex Not Available,type1,p1,l1,76500,360.0,78000.0,pr,home,1U,1860.0,CIB,525,EXP,>74,98.07692308,south,0,44.0
Joint,type1,p3,l1,436500,360.0,818000.0,pr,home,1U,4200.0,CIB,514,EXP,55-64,53.36185819,North,0,48.0
Joint,type1,p4,l1,246500,360.0,578000.0,pr,home,1U,8460.0,CRIF,866,EXP,45-54,42.64705882,North,0,22.0
Male,type1,p3,l1,316500,360.0,428000.0,pr,home,2U,4260.0,CIB,800,CIB,45-54,73.94859813,North,0,34.0
Sex Not Available,type1,p3,l1,246500,360.0,338000.0,pr,home,1U,10140.0,CIB,851,EXP,45-54,72.92899408,south,0,35.0
Sex Not Available,type2,p4,l1,286500,360.0,288000.0,pr,home,1U,5760.0,EXP,739,CIB,55-64,99.47916667,North,0,39.0
Joint,type1,p1,l1,606500,360.0,758000.0,pr,home,1U,8580.0,EXP,588,EXP,35-44,80.01319261,North,0,36.0
Sex Not Available,type1,p3,l1,186500,360.0,308000.0,pr,home,1U,3360.0,EXP,570,CIB,55-64,60.55194805,south,0,37.0
Sex Not Available,type2,p4,l1,276500,360.0,288000.0,pr,home,1U,5760.0,EXP,759,CIB,45-54,96.00694444,south,0,39.0
Male,type1,p3,l1,216500,360.0,278000.0,pr,home,1U,4200.0,CIB,776,CIB,55-64,77.87769784,North,0,41.0
Joint,type1,p2,l1,146500,360.0,188000.0,pr,home,1U,6720.0,CRIF,898,EXP,35-44,77.92553191,North,0,37.0
Male,type2,p3,l1,296500,360.0,368000.0,pr,home,1U,4380.0,CRIF,698,CIB,35-44,80.57065217,North,0,47.0
Sex Not Available,type1,p4,l1,546500,360.0,608000.0,pr,home,1U,6060.0,EXP,685,CIB,35-44,89.88486842,south,0,47.0
Joint,type1,p3,l1,236500,360.0,348000.0,pr,home,1U,6000.0,CIB,509,EXP,65-74,67.95977011,North,0,34.0
Sex Not Available,type1,p3,l1,346500,360.0,528000.0,pr,home,1U,8280.0,CIB,611,EXP,25-34,65.625,south,0,42.0
Joint,type1,p4,l1,406500,360.0,448000.0,pr,home,1U,7620.0,CRIF,576,EXP,25-34,90.73660714,North,0,40.0
Female,type2,p1,l1,646500,360.0,768000.0,pr,home,1U,6660.0,CIB,792,CIB,35-44,84.1796875,North,0,54.0
Male,type1,p3,l1,136500,360.0,208000.0,pr,home,1U,2160.0,CRIF,629,EXP,65-74,65.625,North,0,30.0
Female,type1,p3,l1,206500,360.0,308000.0,pr,home,1U,2160.0,CIB,577,CIB,35-44,67.04545455,south,0,41.0
Sex Not Available,type1,p3,l1,346500,360.0,438000.0,pr,home,1U,4320.0,CIB,520,EXP,65-74,79.10958904,south,0,43.0
Female,type1,p4,l1,496500,360.0,588000.0,pr,home,1U,5820.0,EXP,822,CIB,35-44,84.43877551,North,0,46.0
Sex Not Available,type1,p1,l1,216500,360.0,268000.0,pr,home,1U,4740.0,EXP,715,EXP,55-64,80.78358209,south,0,27.0
Male,type1,p1,l1,596500,360.0,708000.0,sr,home,1U,11460.0,EXP,569,CIB,45-54,84.25141243,North,0,38.0
Male,type2,p3,l1,316500,360.0,418000.0,pr,home,1U,6900.0,CIB,626,CIB,45-54,75.71770335,south,0,48.0
Female,type1,p1,l1,676500,360.0,848000.0,sr,home,1U,7440.0,EXP,644,CIB,35-44,79.7759434,south,0,48.0
Female,type1,p1,l1,636500,360.0,718000.0,pr,home,1U,7080.0,EXP,590,CIB,35-44,88.64902507,North,0,39.0
Male,type1,p4,l1,136500,360.0,178000.0,ir,home,1U,8640.0,CRIF,768,CIB,65-74,76.68539326,south,0,42.0
Sex Not Available,type1,p4,l1,206500,360.0,348000.0,pr,home,1U,5220.0,CIB,782,EXP,25-34,59.33908046,south,0,36.0
Sex Not Available,type1,p1,l1,306500,360.0,318000.0,pr,home,1U,5040.0,CIB,671,EXP,45-54,96.3836478,south,0,28.0
Male,type1,p3,l1,336500,360.0,578000.0,pr,home,1U,4140.0,CRIF,527,CIB,45-54,58.21799308,North,0,40.0
Joint,type1,p1,l1,166500,360.0,208000.0,pr,home,1U,6720.0,CIB,804,EXP,55-64,80.04807692,North,0,25.0
Female,type2,p3,l1,286500,360.0,328000.0,pr,home,1U,4860.0,CIB,768,CIB,45-54,87.34756098,North,0,59.0
Joint,type1,p4,l1,266500,360.0,558000.0,pr,home,1U,7020.0,CIB,639,EXP,45-54,47.75985663,North,0,41.0
Sex Not Available,type1,p4,l1,566500,360.0,818000.0,pr,home,1U,7380.0,EXP,649,EXP,45-54,69.25427873,south,0,39.0
Male,type1,p3,l1,476500,360.0,668000.0,pr,home,1U,8280.0,CRIF,509,CIB,45-54,71.33233533,North,0,26.0
Sex Not Available,type1,p3,l1,216500,360.0,368000.0,pr,home,1U,3300.0,CIB,648,EXP,25-34,58.83152174,south,0,36.0
Male,type1,p1,l1,236500,360.0,248000.0,pr,home,1U,5880.0,CIB,597,CIB,55-64,95.36290323,North,0,44.0
Male,type1,p4,l1,346500,360.0,498000.0,pr,home,1U,4140.0,CRIF,755,CIB,55-64,69.57831325,North,0,40.0
Male,type2,p3,l1,246500,360.0,288000.0,pr,home,1U,6180.0,EXP,749,EXP,25-34,85.59027778,North,0,37.0
Joint,type1,p1,l2,486500,360.0,828000.0,pr,home,1U,8880.0,CIB,752,EXP,25-34,58.75603865,North,0,35.0
Female,type1,p3,l1,206500,360.0,238000.0,pr,home,1U,3540.0,CIB,594,CIB,65-74,86.76470588,North,0,41.0
Joint,type1,p1,l2,646500,360.0,818000.0,pr,home,1U,13020.0,EXP,874,EXP,35-44,79.03422983,North,0,42.0
Female,type1,p1,l1,126500,360.0,168000.0,ir,home,1U,5820.0,CIB,815,CIB,35-44,75.29761905,North,0,32.0
Male,type1,p4,l1,436500,360.0,528000.0,pr,home,1U,7440.0,CRIF,618,CIB,35-44,82.67045455,North,0,33.0
Sex Not Available,type1,p3,l1,196500,360.0,238000.0,pr,home,1U,3540.0,CRIF,852,CIB,55-64,82.56302521,south,0,38.0
Sex Not Available,type1,p4,l1,206500,360.0,308000.0,pr,home,1U,5640.0,CIB,680,CIB,35-44,67.04545455,south,0,23.0
Male,type1,p1,l1,366500,360.0,378000.0,pr,home,1U,6000.0,CRIF,731,CIB,25-34,96.95767196,North,0,35.0
Male,type3,p1,l1,246500,360.0,238000.0,pr,home,1U,5820.0,CRIF,760,CIB,45-54,103.5714286,North,0,31.0
Joint,type1,p1,l1,326500,360.0,498000.0,pr,home,1U,6900.0,CRIF,629,EXP,45-54,65.562249,North,0,22.0
Sex Not Available,type1,p3,l1,316500,360.0,608000.0,pr,home,1U,4080.0,CIB,540,EXP,45-54,52.05592105,south,0,42.0
Sex Not Available,type1,p4,l1,336500,360.0,568000.0,pr,home,1U,7200.0,CRIF,762,CIB,35-44,59.24295775,south,0,36.0
Female,type1,p3,l1,296500,360.0,638000.0,pr,home,1U,4380.0,CRIF,852,CIB,55-64,46.47335423,North,0,42.0
Joint,type1,p4,l1,126500,360.0,158000.0,pr,home,1U,3120.0,CIB,560,EXP,65-74,80.06329114,North,0,39.0
Joint,type1,p4,l1,396500,360.0,758000.0,pr,home,1U,4860.0,CRIF,900,EXP,35-44,52.30870712,North,0,47.0
Sex Not Available,type1,p3,l1,556500,360.0,718000.0,pr,home,1U,5580.0,CRIF,697,CIB,65-74,77.50696379,south,0,42.0
Joint,type1,p3,l1,466500,360.0,728000.0,pr,home,1U,11100.0,CIB,524,EXP,45-54,64.07967033,North,0,31.0
Male,type1,p4,l1,306500,360.0,408000.0,pr,home,1U,12240.0,EXP,605,CIB,45-54,75.12254902,North,0,44.0
Sex Not Available,type3,p3,l1,106500,360.0,108000.0,pr,home,1U,7980.0,CRIF,561,CIB,65-74,98.61111111,south,0,53.0
Female,type1,p3,l1,206500,360.0,268000.0,pr,home,1U,4140.0,EXP,876,CIB,55-64,77.05223881,south,0,21.0
Sex Not Available,type3,p3,l1,456500,360.0,478000.0,pr,home,1U,6720.0,CIB,742,EXP,55-64,95.50209205,south,0,41.0
Joint,type3,p3,l1,376500,360.0,448000.0,pr,home,1U,6780.0,CIB,871,EXP,35-44,84.04017857,North,0,37.0
Sex Not Available,type3,p4,l1,296500,360.0,348000.0,pr,home,1U,5760.0,EXP,602,EXP,65-74,85.20114943,south,0,39.0
Sex Not Available,type1,p4,l1,456500,360.0,678000.0,pr,home,1U,9840.0,CRIF,734,EXP,65-74,67.33038348,south,0,44.0
Joint,type1,p3,l1,376500,360.0,558000.0,pr,home,1U,5400.0,CRIF,742,EXP,25-34,67.47311828,North,0,43.0
Sex Not Available,type3,p4,l1,606500,360.0,648000.0,pr,home,1U,5760.0,EXP,868,EXP,65-74,93.59567901,south,0,39.0
Sex Not Available,type3,p4,l1,286500,360.0,298000.0,pr,home,1U,5760.0,EXP,561,CIB,65-74,96.1409396,south,0,39.0
Male,type1,p1,l1,486500,360.0,608000.0,pr,home,1U,6540.0,CRIF,814,CIB,25-34,80.01644737,North,0,38.0
Sex Not Available,type1,p4,l1,426500,360.0,718000.0,pr,home,1U,8160.0,EXP,884,EXP,35-44,59.40111421,south,0,40.0
Sex Not Available,type3,p4,l1,346500,360.0,558000.0,pr,home,1U,5760.0,EXP,900,CIB,25-34,62.09677419,south,0,39.0
Sex Not Available,type1,p4,l1,406500,360.0,908000.0,pr,home,1U,6960.0,CIB,537,CIB,>74,44.76872247,south,0,33.0
Joint,type1,p3,l1,286500,360.0,388000.0,pr,home,1U,3600.0,CIB,841,EXP,35-44,73.84020619,North,0,36.0
Joint,type3,p4,l1,156500,360.0,158000.0,pr,home,1U,5760.0,EXP,711,EXP,65-74,99.05063291,North,0,39.0
Male,type1,p3,l1,356500,360.0,488000.0,pr,home,1U,6180.0,CRIF,567,EXP,55-64,73.05327869,North,0,45.0
Male,type1,p1,l1,536500,360.0,598000.0,pr,home,1U,7320.0,CIB,891,CIB,25-34,89.71571906,south,0,47.0
Male,type1,p1,l1,266500,360.0,278000.0,pr,home,1U,3240.0,CIB,858,CIB,<25,95.86330935,North,0,48.0
Male,type1,p3,l1,216500,360.0,318000.0,pr,home,1U,5880.0,EXP,500,CIB,55-64,68.08176101,North,0,21.0
Joint,type1,p1,l1,226500,360.0,268000.0,pr,home,1U,6600.0,CRIF,833,EXP,25-34,84.51492537,North,0,29.0
Joint,type1,p4,l1,376500,360.0,478000.0,pr,home,1U,8280.0,CRIF,566,EXP,35-44,78.76569038,North,0,27.0
Sex Not Available,type2,p3,l1,156500,360.0,178000.0,pr,home,1U,3900.0,CIB,682,CIB,55-64,87.92134831,south,0,56.0
Female,type1,p4,l2,546500,360.0,978000.0,pr,home,1U,6900.0,EXP,651,CIB,45-54,55.8793456,North,0,45.0
Sex Not Available,type1,p3,l1,186500,360.0,248000.0,pr,home,1U,4740.0,EXP,784,EXP,65-74,75.2016129,south,0,43.0
Male,type1,p4,l1,336500,360.0,388000.0,pr,home,1U,4380.0,CRIF,510,CIB,25-34,86.72680412,south,0,42.0
Sex Not Available,type1,p3,l1,226500,360.0,288000.0,pr,home,1U,4320.0,EXP,537,EXP,55-64,78.64583333,south,0,47.0
Male,type3,p4,l1,246500,360.0,278000.0,pr,home,1U,5760.0,EXP,546,CIB,45-54,88.66906475,North,0,39.0
Male,type3,p4,l1,536500,360.0,618000.0,pr,home,1U,5760.0,CIB,600,CIB,65-74,86.81229773,North,0,39.0
Male,type1,p4,l1,656500,360.0,748000.0,pr,home,1U,11100.0,EXP,827,CIB,35-44,87.76737968,North,0,34.0
Joint,type3,p4,l1,396500,360.0,458000.0,pr,home,1U,5760.0,CRIF,578,EXP,45-54,86.5720524,North,0,39.0
Sex Not Available,type1,p3,l1,456500,360.0,708000.0,pr,home,1U,5760.0,CRIF,664,EXP,35-44,64.47740113,south,0,45.0
Joint,type3,p1,l2,366500,360.0,368000.0,pr,home,1U,8700.0,CRIF,817,EXP,55-64,99.5923913,south,0,30.0
Male,type1,p4,l1,366500,360.0,438000.0,pr,home,1U,5580.0,CIB,668,CIB,35-44,83.67579909,south,0,39.0
Joint,type1,p4,l1,516500,360.0,878000.0,pr,home,1U,9360.0,EXP,752,EXP,65-74,58.82687927,North,0,39.0
Sex Not Available,type1,p4,l1,636500,360.0,988000.0,pr,home,1U,4320.0,CRIF,681,EXP,55-64,64.42307692,south,0,33.0
Joint,type1,p4,l1,156500,360.0,348000.0,pr,home,1U,3840.0,CIB,726,EXP,55-64,44.97126437,south,0,24.0
Sex Not Available,type1,p3,l1,226500,360.0,388000.0,pr,home,1U,5100.0,CRIF,647,CIB,35-44,58.37628866,south,0,25.0
Sex Not Available,type1,p1,l1,146500,360.0,168000.0,pr,home,1U,4560.0,CRIF,793,CIB,55-64,87.20238095,south,0,40.0
Joint,type3,p1,l1,406500,360.0,398000.0,pr,home,1U,4380.0,EXP,525,EXP,25-34,102.1356784,central,0,45.0
Male,type1,p4,l1,336500,360.0,418000.0,pr,home,1U,4500.0,CRIF,610,CIB,25-34,80.50239234,North,0,37.0
Male,type1,p3,l1,296500,360.0,498000.0,pr,home,1U,4920.0,CIB,556,CIB,55-64,59.53815261,North,0,38.0
Sex Not Available,type1,p4,l1,596500,360.0,998000.0,pr,home,1U,8100.0,CIB,684,EXP,55-64,59.76953908,North,0,46.0
Male,type2,p4,l1,316500,360.0,408000.0,pr,home,1U,5760.0,CIB,627,CIB,35-44,77.57352941,North,0,39.0
Sex Not Available,type1,p1,l1,126500,360.0,208000.0,pr,home,1U,8460.0,EXP,704,EXP,45-54,60.81730769,south,0,33.0
Sex Not Available,type1,p3,l1,306500,360.0,478000.0,pr,home,1U,5100.0,CRIF,624,CIB,35-44,64.12133891,south,0,21.0
Joint,type1,p3,l1,426500,360.0,578000.0,pr,home,1U,12060.0,CIB,851,EXP,25-34,73.78892734,central,0,20.0
Female,type2,p1,l1,356500,360.0,358000.0,pr,home,1U,6360.0,CIB,899,CIB,35-44,99.58100559,central,0,48.0
Joint,type2,p4,l1,326500,360.0,388000.0,pr,home,1U,5760.0,EXP,649,EXP,65-74,84.14948454,North,0,39.0
Joint,type2,p4,l1,336500,360.0,368000.0,pr,home,1U,5760.0,CIB,862,EXP,45-54,91.44021739,North,0,39.0
Female,type2,p3,l1,436500,360.0,628000.0,pr,home,1U,5100.0,CRIF,789,CIB,45-54,69.50636943,North,0,52.0
Sex Not Available,type1,p1,l1,226500,360.0,238000.0,pr,home,1U,4200.0,CRIF,542,CIB,35-44,95.16806723,south,0,30.0
Female,type1,p1,l1,236500,360.0,248000.0,pr,home,1U,4500.0,CRIF,534,CIB,25-34,95.36290323,North,0,43.0
Male,type3,p4,l1,246500,360.0,288000.0,pr,home,1U,5760.0,EXP,753,CIB,35-44,85.59027778,North,0,39.0
Male,type1,p1,l1,236500,360.0,398000.0,pr,home,1U,5760.0,CIB,598,EXP,55-64,59.42211055,North,0,42.0
Joint,type1,p3,l1,436500,360.0,858000.0,pr,home,1U,5580.0,CIB,827,EXP,45-54,50.87412587,North,0,43.0
